PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
343507140,1670247531542868,589,1491021129,156,4,0,49,10,-0.03,385,-4.38,-1.12,10,0,0,0,2,0,0
343507140,1670247531542868,589,1491021129,156,4,0,49,10,-0.03,410,-1.02,-0.86,17,0,0,0,2,0,0
343507140,1670247531542868,589,1491021129,156,4,0,49,10,-0.03,422,-1.82,3.92,13,0,0,0,2,0,0
426821190,1670247531625635,590,1491021129,161,4,0,49,8,-0.02,12,-0.53,-0.2,5,0,0,0,2,0,0
426821190,1670247531625635,590,1491021129,161,4,0,49,8,-0.02,385,-4.38,-1.11,10,0,0,0,2,0,0
426821190,1670247531625635,590,1491021129,161,4,0,49,8,-0.02,410,-0.99,-0.86,17,0,0,0,2,0,0
426821190,1670247531625635,590,1491021129,161,4,0,49,8,-0.02,422,-2.03,3.98,13,0,0,0,2,0,0
510151300,1670247531709032,591,1491021129,168,4,0,48,8,0.18,12,-0.57,-0.2,5,0,0,0,2,0,0
510151300,1670247531709032,591,1491021129,168,4,0,48,8,0.18,385,-4.4,-1.15,10,0,0,0,2,0,0
510151300,1670247531709032,591,1491021129,168,4,0,48,8,0.18,410,-1.08,-0.91,17,0,0,0,2,0,0
510151300,1670247531709032,591,1491021129,168,4,0,48,8,0.18,422,-2.36,4.09,13,0,0,0,2,0,0
676835160,1670247531793347,592,1491021129,168,5,0,49,8,0.12,12,-0.55,-0.21,5,0,0,0,2,0,0
676835160,1670247531793347,592,1491021129,168,5,0,49,8,0.12,385,-4.43,-1.14,10,0,0,0,2,0,0
676835160,1670247531793347,592,1491021129,168,5,0,49,8,0.12,410,-1.15,-0.95,17,0,0,0,2,0,0
676835160,1670247531793347,592,1491021129,168,5,0,49,8,0.12,422,-2.83,4.28,12,0,0,0,2,0,0
676835160,1670247531793347,592,1491021129,168,5,0,49,8,0.12,426,3.05,-3.54,8,0,0,0,2,0,0
676835160,1670247531876148,593,1491021129,163,4,0,49,8,-0.05,12,-0.51,-0.23,5,0,0,0,2,0,0
676835160,1670247531876148,593,1491021129,163,4,0,49,8,-0.05,385,-4.41,-1.12,10,0,0,0,2,0,0
676835160,1670247531876148,593,1491021129,163,4,0,49,8,-0.05,410,-1.08,-0.86,17,0,0,0,2,0,0
676835160,1670247531876148,593,1491021129,163,4,0,49,8,-0.05,422,-3.97,4.8,12,0,0,0,2,0,0
843476200,1670247531960664,594,1491021129,165,4,0,48,8,-0.06,12,-0.5,-0.22,5,0,0,0,2,0,0
843476200,1670247531960664,594,1491021129,165,4,0,48,8,-0.06,385,-4.42,-1.11,10,0,0,0,2,0,0
843476200,1670247531960664,594,1491021129,165,4,0,48,8,-0.06,410,-1.12,-0.85,17,0,0,0,2,0,0
843476200,1670247531960664,594,1491021129,165,4,0,48,8,-0.06,422,-3.88,4.85,12,0,0,0,2,0,0
926820250,1670247532043088,595,1491021129,165,4,0,49,10,-0.03,12,-0.5,-0.23,5,0,0,0,2,0,0
926820250,1670247532043088,595,1491021129,165,4,0,49,10,-0.03,385,-4.41,-1.11,10,0,0,0,2,0,0
926820250,1670247532043088,595,1491021129,165,4,0,49,10,-0.03,410,-1.11,-0.85,17,0,0,0,2,0,0
926820250,1670247532043088,595,1491021129,165,4,0,49,10,-0.03,422,-3.87,4.85,12,0,0,0,2,0,0
926820250,1670247532125464,596,1491021129,162,4,0,48,9,-0.04,12,-0.49,-0.24,5,0,0,0,2,0,0
926820250,1670247532125464,596,1491021129,162,4,0,48,9,-0.04,385,-4.39,-1.11,10,0,0,0,2,0,0
926820250,1670247532125464,596,1491021129,162,4,0,48,9,-0.04,410,-1.08,-0.86,17,0,0,0,2,0,0
926820250,1670247532125464,596,1491021129,162,4,0,48,9,-0.04,422,-3.86,4.85,12,0,0,0,2,0,0
10024020,1670247532208828,597,1491021129,161,4,0,48,7,-0.04,12,-0.49,-0.23,5,0,0,0,2,0,0
10024020,1670247532208828,597,1491021129,161,4,0,48,7,-0.04,385,-4.39,-1.12,10,0,0,0,2,0,0
10024020,1670247532208828,597,1491021129,161,4,0,48,7,-0.04,410,-1.09,-0.87,17,0,0,0,2,0,0
10024020,1670247532208828,597,1491021129,161,4,0,48,7,-0.04,422,-3.85,4.85,12,0,0,0,2,0,0
176707050,1670247532293123,598,1491021129,161,4,0,49,8,-0.03,12,-0.49,-0.24,5,0,0,0,2,0,0
176707050,1670247532293123,598,1491021129,161,4,0,49,8,-0.03,385,-4.39,-1.12,10,0,0,0,2,0,0
176707050,1670247532293123,598,1491021129,161,4,0,49,8,-0.03,410,-1.19,-0.94,17,0,0,0,2,0,0
176707050,1670247532293123,598,1491021129,161,4,0,49,8,-0.03,430,3.1,-3.57,8,0,0,0,2,0,0
176707050,1670247532376132,599,1491021129,166,4,0,49,10,-0.02,12,-0.48,-0.23,5,0,0,0,2,0,0
176707050,1670247532376132,599,1491021129,166,4,0,49,10,-0.02,385,-4.38,-1.12,10,0,0,0,2,0,0
176707050,1670247532376132,599,1491021129,166,4,0,49,10,-0.02,410,-1.16,-0.83,17,0,0,0,2,0,0
176707050,1670247532376132,599,1491021129,166,4,0,49,10,-0.02,430,3.11,-3.57,8,0,0,0,2,0,0
260030040,1670247532459131,600,1491021129,166,4,0,48,8,-0.02,12,-0.48,-0.23,5,0,0,0,2,0,0
260030040,1670247532459131,600,1491021129,166,4,0,48,8,-0.02,385,-4.35,-1.06,10,0,0,0,2,0,0
260030040,1670247532459131,600,1491021129,166,4,0,48,8,-0.02,410,-1.2,-0.85,17,0,0,0,2,0,0
260030040,1670247532459131,600,1491021129,166,4,0,48,8,-0.02,430,3.11,-3.57,8,0,0,0,2,0,0
426709050,1670247532544038,601,1491021129,172,4,0,49,8,-0.03,12,-0.49,-0.23,5,0,0,0,2,0,0
426709050,1670247532544038,601,1491021129,172,4,0,49,8,-0.03,385,-4.36,-1.06,10,0,0,0,2,0,0
426709050,1670247532544038,601,1491021129,172,4,0,49,8,-0.03,410,-1.19,-0.88,17,0,0,0,2,0,0
426709050,1670247532544038,601,1491021129,172,4,0,49,8,-0.03,430,3.12,-3.57,8,0,0,0,2,0,0
510006060,1670247532626306,602,1491021129,172,5,0,49,10,-0.01,12,-0.49,-0.23,5,0,0,0,2,0,0
510006060,1670247532626306,602,1491021129,172,5,0,49,10,-0.01,385,-4.35,-1.06,10,0,0,0,2,0,0
510006060,1670247532626306,602,1491021129,172,5,0,49,10,-0.01,410,-1.19,-0.87,17,0,0,0,2,0,0
510006060,1670247532626306,602,1491021129,172,5,0,49,10,-0.01,430,3.12,-3.57,8,0,0,0,2,0,0
510006060,1670247532626306,602,1491021129,172,5,0,49,10,-0.01,432,3.87,0.92,12,-0.02,0,0,2,0,0
510006060,1670247532709264,603,1491021129,171,5,0,48,8,-0.01,12,-0.5,-0.22,5,0,0,0,2,0,0
510006060,1670247532709264,603,1491021129,171,5,0,48,8,-0.01,385,-4.35,-1.06,10,0,0,0,2,0,0
510006060,1670247532709264,603,1491021129,171,5,0,48,8,-0.01,410,-1.17,-0.8,17,0,0,0,2,0,0
510006060,1670247532709264,603,1491021129,171,5,0,48,8,-0.01,430,3.11,-3.56,8,0,0,0,2,0,0
510006060,1670247532709264,603,1491021129,171,5,0,48,8,-0.01,432,3.86,0.9,11,-0.02,0,0,2,0,0
676702080,1670247532793838,604,1491021129,176,5,0,49,8,-0.01,12,-0.5,-0.21,5,0,0,0,2,0,0
676702080,1670247532793838,604,1491021129,176,5,0,49,8,-0.01,385,-4.34,-1.05,10,0,0,0,2,0,0
676702080,1670247532793838,604,1491021129,176,5,0,49,8,-0.01,410,-1.16,-0.76,17,0,0,0,2,0,0
676702080,1670247532793838,604,1491021129,176,5,0,49,8,-0.01,430,3.29,-2.8,9,0,0,0,2,0,0
676702080,1670247532793838,604,1491021129,176,5,0,49,8,-0.01,432,3.83,0.98,12,-0.01,0,0,2,0,0
760041070,1670247532876462,605,1491021129,177,5,0,49,10,-0.01,12,-0.51,-0.2,5,0,0,0,2,0,0
760041070,1670247532876462,605,1491021129,177,5,0,49,10,-0.01,385,-4.32,-1.05,10,0,0,0,2,0,0
760041070,1670247532876462,605,1491021129,177,5,0,49,10,-0.01,410,-1.13,-0.8,17,0,0,0,2,0,0
760041070,1670247532876462,605,1491021129,177,5,0,49,10,-0.01,430,3.29,-2.8,9,0,0,0,2,0,0
760041070,1670247532876462,605,1491021129,177,5,0,49,10,-0.01,432,3.88,0.9,11,-0.01,0,0,2,0,0
843342090,1670247532960428,606,1491021129,174,5,0,48,8,0.14,12,-0.52,-0.19,5,0,0,0,2,0,0
843342090,1670247532960428,606,1491021129,174,5,0,48,8,0.14,385,-4.33,-1.05,10,0,0,0,2,0,0
843342090,1670247532960428,606,1491021129,174,5,0,48,8,0.14,410,-1.24,-0.82,17,0,0,0,2,0,0
843342090,1670247532960428,606,1491021129,174,5,0,48,8,0.14,430,3.27,-2.8,9,0,0,0,2,0,0
843342090,1670247532960428,606,1491021129,174,5,0,48,8,0.14,432,3.4,0.95,12,-0.01,0,0,2,0,0
926690100,1670247533043366,607,1491021129,168,5,0,49,10,0.19,12,-0.54,-0.18,5,0,0,0,2,0,0
926690100,1670247533043366,607,1491021129,168,5,0,49,10,0.19,385,-4.34,-1.03,10,0,0,0,2,0,0
926690100,1670247533043366,607,1491021129,168,5,0,49,10,0.19,410,-1.28,-0.79,17,0,0,0,2,0,0
926690100,1670247533043366,607,1491021129,168,5,0,49,10,0.19,430,3.24,-2.8,9,0,0,0,2,0,0
926690100,1670247533043366,607,1491021129,168,5,0,49,10,0.19,432,2.49,1.58,12,-0.01,0,0,2,0,0
10041990,1670247533126279,608,1491021129,167,4,0,49,10,0.18,12,-0.55,-0.18,5,0,0,0,2,0,0
10041990,1670247533126279,608,1491021129,167,4,0,49,10,0.18,385,-4.39,-1.01,10,0,0,0,2,0,0
10041990,1670247533126279,608,1491021129,167,4,0,49,10,0.18,410,-1.34,-0.75,17,0,0,0,2,0,0
10041990,1670247533126279,608,1491021129,167,4,0,49,10,0.18,432,1.97,1.48,12,-0.01,0,0,2,0,0
93342000,1670247533210362,609,1491021129,170,4,0,48,8,0.16,12,-0.57,-0.17,5,0,0,0,2,0,0
93342000,1670247533210362,609,1491021129,170,4,0,48,8,0.16,385,-4.38,-1,10,0,0,0,2,0,0
93342000,1670247533210362,609,1491021129,170,4,0,48,8,0.16,410,-1.35,-0.7,17,0,0,0,2,0,0
93342000,1670247533210362,609,1491021129,170,4,0,48,8,0.16,432,2.17,1.46,12,-0.01,0,0,2,0,0
176612200,1670247533293463,610,1491021129,171,4,0,49,10,-0.22,12,-0.55,-0.16,5,0,0,0,2,0,0
176612200,1670247533293463,610,1491021129,171,4,0,49,10,-0.22,385,-4.34,-1,10,0,0,0,2,0,0
176612200,1670247533293463,610,1491021129,171,4,0,49,10,-0.22,410,-1.27,-0.66,17,0,0,0,2,0,0
176612200,1670247533293463,610,1491021129,171,4,0,49,10,-0.22,432,2.02,1.6,12,-0.01,0,0,2,0,0
259980220,1670247533376635,611,1491021129,172,4,0,49,10,0.14,12,-0.56,-0.15,5,0,0,0,2,0,0
259980220,1670247533376635,611,1491021129,172,4,0,49,10,0.14,385,-4.36,-1,10,0,0,0,2,0,0
259980220,1670247533376635,611,1491021129,172,4,0,49,10,0.14,410,-1.31,-0.61,17,0,0,0,2,0,0
259980220,1670247533376635,611,1491021129,172,4,0,49,10,0.14,432,1.8,1.96,12,0,0,0,2,0,0
343310230,1670247533460898,612,1491021129,175,4,0,48,9,0.05,12,-0.56,-0.14,5,0,0,0,2,0,0
343310230,1670247533460898,612,1491021129,175,4,0,48,9,0.05,385,-4.37,-1,10,0,0,0,2,0,0
343310230,1670247533460898,612,1491021129,175,4,0,48,9,0.05,410,-1.3,-0.6,17,0,0,0,2,0,0
343310230,1670247533460898,612,1491021129,175,4,0,48,9,0.05,432,1.61,1.74,12,0,0,0,2,0,0
426606220,1670247533543886,613,1491021129,174,4,0,48,10,0.33,12,-0.6,-0.14,5,0,0,0,2,0,0
426606220,1670247533543886,613,1491021129,174,4,0,48,10,0.33,385,-4.41,-0.98,10,0,0,0,2,0,0
426606220,1670247533543886,613,1491021129,174,4,0,48,10,0.33,410,-1.38,-0.58,17,0,0,0,2,0,0
426606220,1670247533543886,613,1491021129,174,4,0,48,10,0.33,432,1.51,1.89,12,0,0,0,2,0,0
509966230,1670247533626593,614,1491021129,177,6,0,49,10,0.14,12,-0.61,-0.14,5,0,0,0,2,0,0
509966230,1670247533626593,614,1491021129,177,6,0,49,10,0.14,385,-4.39,-0.93,10,0,0,0,2,0,0
509966230,1670247533626593,614,1491021129,177,6,0,49,10,0.14,410,-1.39,-0.56,17,0,0,0,2,0,0
509966230,1670247533626593,614,1491021129,177,6,0,49,10,0.14,432,1.46,1.94,12,0,0,0,2,0,0
509966230,1670247533626593,614,1491021129,177,6,0,49,10,0.14,437,0.05,-2.98,8,0.89,0.05,0.07,2,0,0
509966230,1670247533626593,614,1491021129,177,6,0,49,10,0.14,441,4.67,-4.52,15,0,0,0,2,0,0
593286250,1670247533710011,615,1491021129,178,5,0,48,9,0.32,12,-0.64,-0.14,5,0,0,0,2,0,0
593286250,1670247533710011,615,1491021129,178,5,0,48,9,0.32,385,-4.42,-0.91,10,0,0,0,2,0,0
593286250,1670247533710011,615,1491021129,178,5,0,48,9,0.32,410,-1.51,-0.59,17,0,0,0,2,0,0
593286250,1670247533710011,615,1491021129,178,5,0,48,9,0.32,432,1.39,1.98,12,0,0,0,2,0,0
593286250,1670247533710011,615,1491021129,178,5,0,48,9,0.32,437,0.72,-3.33,8,0.8,0.05,0.06,2,0,0
676608250,1670247533793883,616,1491021129,172,5,0,49,9,0.17,12,-0.67,-0.13,5,0,0,0,2,0,0
676608250,1670247533793883,616,1491021129,172,5,0,49,9,0.17,385,-4.42,-0.9,10,0,0,0,2,0,0
676608250,1670247533793883,616,1491021129,172,5,0,49,9,0.17,410,-1.56,-0.56,17,0,0,0,2,0,0
676608250,1670247533793883,616,1491021129,172,5,0,49,9,0.17,432,1.31,2.06,12,0,0,0,2,0,0
676608250,1670247533793883,616,1491021129,172,5,0,49,9,0.17,437,0.91,-3.36,9,0.72,0.04,0.05,2,0,0
759942280,1670247533876580,617,1491021129,171,5,0,49,10,0.11,12,-0.69,-0.13,5,0,0,0,2,0,0
759942280,1670247533876580,617,1491021129,171,5,0,49,10,0.11,385,-4.42,-0.89,10,0,0,0,2,0,0
759942280,1670247533876580,617,1491021129,171,5,0,49,10,0.11,410,-1.61,-0.55,17,0,0,0,2,0,0
759942280,1670247533876580,617,1491021129,171,5,0,49,10,0.11,432,1.18,2.29,12,0,0,0,2,0,0
759942280,1670247533876580,617,1491021129,171,5,0,49,10,0.11,437,1.04,-3.35,9,0.65,0.04,0.05,2,0,0
843294320,1670247533960299,618,1491021129,172,5,0,48,9,0.2,12,-0.7,-0.12,5,0,0,0,2,0,0
843294320,1670247533960299,618,1491021129,172,5,0,48,9,0.2,385,-4.43,-0.88,10,0,0,0,2,0,0
843294320,1670247533960299,618,1491021129,172,5,0,48,9,0.2,410,-1.64,-0.54,17,0,0,0,2,0,0
843294320,1670247533960299,618,1491021129,172,5,0,48,9,0.2,432,1.06,2.31,12,0,0,0,2,0,0
843294320,1670247533960299,618,1491021129,172,5,0,48,9,0.2,437,1.13,-3.34,9,0.58,0.03,0.04,2,0,0
926614300,1670247534043742,619,1491021129,175,5,0,49,10,-0.09,12,-0.69,-0.11,5,0,0,0,2,0,0
926614300,1670247534043742,619,1491021129,175,5,0,49,10,-0.09,385,-4.37,-0.87,10,0,0,0,2,0,0
926614300,1670247534043742,619,1491021129,175,5,0,49,10,-0.09,410,-1.6,-0.5,17,0,0,0,2,0,0
926614300,1670247534043742,619,1491021129,175,5,0,49,10,-0.09,432,1.01,2.47,12,0,0,0,2,0,0
926614300,1670247534043742,619,1491021129,175,5,0,49,10,-0.09,437,0.74,-3.47,8,0.52,0.03,0.04,2,0,0
10044990,1670247534126356,620,1491021129,169,5,0,49,10,-0.13,12,-0.67,-0.1,5,0,0,0,2,0,0
10044990,1670247534126356,620,1491021129,169,5,0,49,10,-0.13,385,-4.35,-0.87,10,0,0,0,2,0,0
10044990,1670247534126356,620,1491021129,169,5,0,49,10,-0.13,410,-1.56,-0.48,17,0,0,0,2,0,0
10044990,1670247534126356,620,1491021129,169,5,0,49,10,-0.13,432,0.81,2.55,12,0,0,0,2,0,0
10044990,1670247534126356,620,1491021129,169,5,0,49,10,-0.13,437,0.58,-3.22,8,0.47,0.03,0.03,2,0,0
93366990,1670247534210572,621,1491021129,165,5,0,48,8,0.06,12,-0.67,-0.1,5,0,0,0,2,0,0
93366990,1670247534210572,621,1491021129,165,5,0,48,8,0.06,385,-4.3,-0.8,10,0,0,0,2,0,0
93366990,1670247534210572,621,1491021129,165,5,0,48,8,0.06,410,-1.55,-0.45,17,0,0,0,2,0,0
93366990,1670247534210572,621,1491021129,165,5,0,48,8,0.06,432,0.48,3,12,0,0,0,2,0,0
93366990,1670247534210572,621,1491021129,165,5,0,48,8,0.06,437,0.53,-3.27,8,0.42,0.02,0.03,2,0,0
176684000,1670247534293694,622,1491021129,171,5,0,49,10,0.04,12,-0.68,-0.11,5,0,0,0,2,0,0
176684000,1670247534293694,622,1491021129,171,5,0,49,10,0.04,385,-4.33,-0.81,10,0,0,0,2,0,0
176684000,1670247534293694,622,1491021129,171,5,0,49,10,0.04,410,-1.53,-0.41,17,0,0,0,2,0,0
176684000,1670247534293694,622,1491021129,171,5,0,49,10,0.04,432,0.17,3.56,12,0,0,0,2,0,0
176684000,1670247534293694,622,1491021129,171,5,0,49,10,0.04,437,0.67,-3.29,8,0.38,0.02,0.03,2,0,0
260019030,1670247534376525,623,1491021129,174,5,0,49,10,0.03,12,-0.68,-0.13,5,0,0,0,2,0,0
260019030,1670247534376525,623,1491021129,174,5,0,49,10,0.03,385,-4.31,-0.76,10,0,0,0,2,0,0
260019030,1670247534376525,623,1491021129,174,5,0,49,10,0.03,410,-1.54,-0.31,17,0,0,0,2,0,0
260019030,1670247534376525,623,1491021129,174,5,0,49,10,0.03,432,0,3.75,12,0,0,0,2,0,0
260019030,1670247534376525,623,1491021129,174,5,0,49,10,0.03,437,0.84,-3.29,8,0.34,0.02,0.02,2,0,0
260019030,1670247534459141,624,1491021129,168,5,0,49,8,0.02,12,-0.68,-0.12,5,0,0,0,2,0,0
260019030,1670247534459141,624,1491021129,168,5,0,49,8,0.02,385,-4.23,-0.63,10,0,0,0,2,0,0
260019030,1670247534459141,624,1491021129,168,5,0,49,8,0.02,410,-1.55,-0.32,17,0,0,0,2,0,0
260019030,1670247534459141,624,1491021129,168,5,0,49,8,0.02,432,0,3.75,12,0,0,0,2,0,0
260019030,1670247534459141,624,1491021129,168,5,0,49,8,0.02,437,1.03,-3.29,8,0.31,0.02,0.02,2,0,0
426690030,1670247534543490,625,1491021129,162,5,0,49,8,0.02,12,-0.68,-0.11,5,0,0,0,2,0,0
426690030,1670247534543490,625,1491021129,162,5,0,49,8,0.02,385,-4.21,-0.64,10,0,0,0,2,0,0
426690030,1670247534543490,625,1491021129,162,5,0,49,8,0.02,410,-1.55,-0.26,17,0,0,0,2,0,0
426690030,1670247534543490,625,1491021129,162,5,0,49,8,0.02,432,-0.08,3.25,12,0,0,0,2,0,0
426690030,1670247534543490,625,1491021129,162,5,0,49,8,0.02,437,1.22,-3.29,8,0.28,0.01,0.02,2,0,0
426690030,1670247534626256,626,1491021129,158,5,0,49,10,0.02,12,-0.68,-0.1,5,0,0,0,2,0,0
426690030,1670247534626256,626,1491021129,158,5,0,49,10,0.02,385,-4.11,-0.51,11,0,0,0,2,0,0
426690030,1670247534626256,626,1491021129,158,5,0,49,10,0.02,410,-1.55,-0.21,17,0,0,0,2,0,0
426690030,1670247534626256,626,1491021129,158,5,0,49,10,0.02,432,-0.08,2.99,13,0,0,0,2,0,0
426690030,1670247534626256,626,1491021129,158,5,0,49,10,0.02,437,1.22,-3.29,8,0.25,0.01,0.02,2,0,0
593351080,1670247534710165,627,1491021129,153,5,0,48,8,0.01,12,-0.68,-0.11,5,0,0,0,2,0,0
593351080,1670247534710165,627,1491021129,153,5,0,48,8,0.01,385,-4.11,-0.51,11,0,0,0,2,0,0
593351080,1670247534710165,627,1491021129,153,5,0,48,8,0.01,410,-1.53,-0.16,17,0,0,0,2,0,0
593351080,1670247534710165,627,1491021129,153,5,0,48,8,0.01,432,-0.05,2.82,13,0,0,0,2,0,0
593351080,1670247534710165,627,1491021129,153,5,0,48,8,0.01,437,1.22,-3.29,8,0.22,0.01,0.01,2,0,0
676702080,1670247534793668,628,1491021129,146,5,0,49,9,0.02,12,-0.68,-0.13,5,0,0,0,2,0,0
676702080,1670247534793668,628,1491021129,146,5,0,49,9,0.02,385,-4.12,-0.51,11,0,0,0,2,0,0
676702080,1670247534793668,628,1491021129,146,5,0,49,9,0.02,410,-1.5,-0.19,17,0,0,0,2,0,0
676702080,1670247534793668,628,1491021129,146,5,0,49,9,0.02,432,-0.23,2.84,13,0,0,0,2,0,0
676702080,1670247534793668,628,1491021129,146,5,0,49,9,0.02,437,1.21,-3.29,8,0.2,0.01,0.01,2,0,0
676702080,1670247534876720,629,1491021129,141,4,0,49,9,-0.21,12,-0.66,-0.15,5,0,0,0,2,0,0
676702080,1670247534876720,629,1491021129,141,4,0,49,9,-0.21,385,-4.08,-0.53,11,0,0,0,2,0,0
676702080,1670247534876720,629,1491021129,141,4,0,49,9,-0.21,410,-1.37,-0.13,17,0,0,0,2,0,0
676702080,1670247534876720,629,1491021129,141,4,0,49,9,-0.21,432,-0.39,2.84,13,0,0,0,2,0,0
760038060,1670247534959381,630,1491021129,145,4,0,48,8,0.01,12,-0.66,-0.18,5,0,0,0,2,0,0
760038060,1670247534959381,630,1491021129,145,4,0,48,8,0.01,385,-4.08,-0.53,11,0,0,0,2,0,0
760038060,1670247534959381,630,1491021129,145,4,0,48,8,0.01,410,-1.24,0.05,17,0,0,0,2,0,0
760038060,1670247534959381,630,1491021129,145,4,0,48,8,0.01,432,-0.46,2.81,13,0,0,0,2,0,0
926692120,1670247535043638,631,1491021129,150,5,0,49,8,0.03,12,-0.66,-0.17,5,0,0,0,2,0,0
926692120,1670247535043638,631,1491021129,150,5,0,49,8,0.03,385,-4.08,-0.49,11,0,0,0,2,0,0
926692120,1670247535043638,631,1491021129,150,5,0,49,8,0.03,410,-1.19,0.1,17,0,0,0,2,0,0
926692120,1670247535043638,631,1491021129,150,5,0,49,8,0.03,432,-0.63,2.83,13,0,0,0,2,0,0
926692120,1670247535043638,631,1491021129,150,5,0,49,8,0.03,446,4.78,-4.53,15,0,0,0,2,0,0
10047000,1670247535126255,632,1491021129,153,5,0,49,10,0.03,12,-0.66,-0.15,5,0,0,0,2,0,0
10047000,1670247535126255,632,1491021129,153,5,0,49,10,0.03,385,-4.13,-0.5,11,0,0,0,2,0,0
10047000,1670247535126255,632,1491021129,153,5,0,49,10,0.03,410,-1.2,0.1,17,0,0,0,2,0,0
10047000,1670247535126255,632,1491021129,153,5,0,49,10,0.03,432,-0.86,2.78,13,0,0,0,2,0,0
10047000,1670247535126255,632,1491021129,153,5,0,49,10,0.03,446,4.77,-4.52,15,0,0,0,2,0,0
93369000,1670247535210680,633,1491021129,148,6,0,48,8,-0.11,12,-0.65,-0.15,5,0,0,0,2,0,0
93369000,1670247535210680,633,1491021129,148,6,0,48,8,-0.11,385,-4.1,-0.52,11,0,0,0,2,0,0
93369000,1670247535210680,633,1491021129,148,6,0,48,8,-0.11,410,-1.16,0.1,17,0,0,0,2,0,0
93369000,1670247535210680,633,1491021129,148,6,0,48,8,-0.11,432,-1.03,2.76,13,0,0,0,2,0,0
93369000,1670247535210680,633,1491021129,148,6,0,48,8,-0.11,446,4.8,-4.52,15,0,0,0,2,0,0
93369000,1670247535210680,633,1491021129,148,6,0,48,8,-0.11,448,-0.65,-3.18,8,0.24,-0.02,0.01,2,0,0
176740780,1670247535293805,634,1491021129,151,6,0,49,10,-0.22,12,-0.63,-0.15,5,0,0,0,2,0,0
176740780,1670247535293805,634,1491021129,151,6,0,49,10,-0.22,385,-4.07,-0.53,11,0,0,0,2,0,0
176740780,1670247535293805,634,1491021129,151,6,0,49,10,-0.22,410,-1.13,0.01,17,0,0,0,2,0,0
176740780,1670247535293805,634,1491021129,151,6,0,49,10,-0.22,432,-1.09,2.78,13,0,0,0,2,0,0
176740780,1670247535293805,634,1491021129,151,6,0,49,10,-0.22,446,4.86,-4.52,15,0,0,0,2,0,0
176740780,1670247535293805,634,1491021129,151,6,0,49,10,-0.22,448,-0.73,-3.15,8,0.22,-0.01,0.01,2,0,0
260037790,1670247535376750,635,1491021129,151,6,0,49,10,-0.21,12,-0.61,-0.16,5,0,0,0,2,0,0
260037790,1670247535376750,635,1491021129,151,6,0,49,10,-0.21,385,-3.94,-0.55,11,0,0,0,2,0,0
260037790,1670247535376750,635,1491021129,151,6,0,49,10,-0.21,410,-1.06,0.05,17,0,0,0,2,0,0
260037790,1670247535376750,635,1491021129,151,6,0,49,10,-0.21,432,-1.19,2.8,13,0,0,0,2,0,0
260037790,1670247535376750,635,1491021129,151,6,0,49,10,-0.21,446,4.91,-4.52,14,0,0,0,2,0,0
260037790,1670247535376750,635,1491021129,151,6,0,49,10,-0.21,448,-0.8,-3.1,8,0.19,-0.01,0.01,2,0,0
343394800,1670247535459705,636,1491021129,150,6,0,48,8,-0.23,12,-0.59,-0.18,5,0,0,0,2,0,0
343394800,1670247535459705,636,1491021129,150,6,0,48,8,-0.23,385,-3.9,-0.55,11,0,0,0,2,0,0
343394800,1670247535459705,636,1491021129,150,6,0,48,8,-0.23,410,-0.93,0.12,17,0,0,0,2,0,0
343394800,1670247535459705,636,1491021129,150,6,0,48,8,-0.23,432,-1.23,2.84,13,0,0,0,2,0,0
343394800,1670247535459705,636,1491021129,150,6,0,48,8,-0.23,446,4.97,-4.52,14,0,0,0,2,0,0
343394800,1670247535459705,636,1491021129,150,6,0,48,8,-0.23,448,-0.9,-3.01,8,0.17,-0.01,0.01,2,0,0
426715850,1670247535543722,637,1491021129,148,6,0,49,8,-0.14,12,-0.58,-0.19,5,0,0,0,2,0,0
426715850,1670247535543722,637,1491021129,148,6,0,49,8,-0.14,385,-3.86,-0.56,11,0,0,0,2,0,0
426715850,1670247535543722,637,1491021129,148,6,0,49,8,-0.14,410,-0.92,0.13,17,0,0,0,2,0,0
426715850,1670247535543722,637,1491021129,148,6,0,49,8,-0.14,432,-1.19,2.84,13,0,0,0,2,0,0
426715850,1670247535543722,637,1491021129,148,6,0,49,8,-0.14,446,5.01,-4.52,14,0,0,0,2,0,0
426715850,1670247535543722,637,1491021129,148,6,0,49,8,-0.14,448,-0.94,-2.6,8,0.16,-0.01,0.01,2,0,0
426715850,1670247535626275,638,1491021129,149,5,0,49,10,-0.18,12,-0.56,-0.17,5,0,0,0,2,0,0
426715850,1670247535626275,638,1491021129,149,5,0,49,10,-0.18,385,-3.74,-0.46,11,0,0,0,2,0,0
426715850,1670247535626275,638,1491021129,149,5,0,49,10,-0.18,410,-0.93,0.16,17,0,0,0,2,0,0
426715850,1670247535626275,638,1491021129,149,5,0,49,10,-0.18,432,-1.15,2.84,13,0,0,0,2,0,0
426715850,1670247535626275,638,1491021129,149,5,0,49,10,-0.18,448,-0.54,-2.71,8,0.14,-0.01,0.01,2,0,0
593381830,1670247535709371,639,1491021129,156,5,0,49,8,-0.15,12,-0.55,-0.16,5,0,0,0,2,0,0
