PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
510035030,1670554941972878,529,1491021129,51,4,0,48,6,0.15,152,-3.55,-0.11,7,0,0,0,2,0,0
510035030,1670554941972878,529,1491021129,51,4,0,48,6,0.15,163,-1.72,-0.99,5,-0.02,0.08,0.01,2,0,0
510035030,1670554941972878,529,1491021129,51,4,0,48,6,0.15,165,-2.19,0,3,0.13,0,0.08,2,0,0
593352080,1670554942056558,530,1491021129,59,3,0,48,4,0.13,124,0.42,0.14,1,0,0,0,2,0,0
593352080,1670554942056558,530,1491021129,59,3,0,48,4,0.13,152,-3.68,-0.07,7,0,0,0,2,0,0
593352080,1670554942056558,530,1491021129,59,3,0,48,4,0.13,163,-1.38,-0.39,5,-0.02,0.08,0.01,2,0,0
676698120,1670554942140622,531,1491021129,68,3,0,48,5,0.13,124,0.44,0.12,1,0,0,0,2,0,0
676698120,1670554942140622,531,1491021129,68,3,0,48,5,0.13,152,-3.68,0,7,0,0,0,2,0,0
676698120,1670554942140622,531,1491021129,68,3,0,48,5,0.13,163,-0.74,-1.25,5,-0.02,0.07,0,2,0,0
760024140,1670554942223561,532,1491021129,73,4,0,48,6,0.1,124,0.48,0.14,1,0,0,0,2,0,0
760024140,1670554942223561,532,1491021129,73,4,0,48,6,0.1,152,-3.65,0.11,7,0,0,0,2,0,0
760024140,1670554942223561,532,1491021129,73,4,0,48,6,0.1,163,-0.62,-1.18,5,-0.01,0.06,0,2,0,0
760024140,1670554942223561,532,1491021129,73,4,0,48,6,0.1,165,-2.29,0.01,3,-0.28,0.05,-0.17,2,0,0
843351200,1670554942306614,533,1491021129,71,4,0,47,5,0.1,124,0.49,0.16,1,0,0,0,2,0,0
843351200,1670554942306614,533,1491021129,71,4,0,47,5,0.1,152,-3.59,0.26,7,0,0,0,2,0,0
843351200,1670554942306614,533,1491021129,71,4,0,47,5,0.1,163,-0.33,-1.24,6,-0.01,0.05,0,2,0,0
843351200,1670554942306614,533,1491021129,71,4,0,47,5,0.1,165,-2.26,-0.24,3,-0.25,0.05,-0.15,2,0,0
926705160,1670554942389959,534,1491021129,70,4,0,48,5,0.08,124,0.49,0.17,1,0,0,0,2,0,0
926705160,1670554942389959,534,1491021129,70,4,0,48,5,0.08,152,-3.48,0.45,7,0,0,0,2,0,0
926705160,1670554942389959,534,1491021129,70,4,0,48,5,0.08,163,-0.32,-1.01,6,-0.01,0.05,0,2,0,0
926705160,1670554942389959,534,1491021129,70,4,0,48,5,0.08,165,-2.2,-0.29,3,-0.23,0.04,-0.13,2,0,0
